CLUSTER,CLUSTER_LATITUDE,CLUSTER_LONGITUDE,NUMBER_OF_CUSTOMERS_IN_A_CLUSTER,ITERATION,Key,NUMBER_OF_CLUSTERS
11,51.00516166666667,4.503698046999999,15,36,0,15
12,50.26644857142857,2.485536618785715,14,36,0,15
13,49.5443540909091,3.5933137320909085,11,36,0,15
14,51.12295833333334,5.2484350377333335,15,36,0,15
0,50.53480125000001,5.345131749749999,12,37,0,15
1,49.745858636363636,4.055933217545454,11,37,0,15
2,49.67033500000001,5.1158517071,10,37,0,15
3,50.250569999999996,4.377964139769232,13,37,0,15
4,49.196375,2.6166547977,10,37,0,15
5,50.03827961538462,5.246401723692309,13,37,0,15
6,51.131639642857145,3.835115710428571,14,37,0,15
7,49.096440454545466,4.181341000909091,11,37,0,15
8,50.84253964285714,2.876792663714286,14,37,0,15
9,49.975762307692314,3.179430607307692,13,37,0,15
10,49.142079615384624,5.006123652846155,13,37,0,15
11,51.00516166666667,4.503698046999999,15,37,0,15
12,50.26644857142857,2.485536618785715,14,37,0,15
13,49.51240500000001,3.5805292849999995,10,37,0,15
14,51.12295833333334,5.2484350377333335,15,37,0,15
0,50.53480125000001,5.345131749749999,12,38,0,15
1,49.74097208333333,4.033953996666667,12,38,0,15
2,49.67033500000001,5.1158517071,10,38,0,15
3,50.250569999999996,4.377964139769232,13,38,0,15
4,49.196375,2.6166547977,10,38,0,15
5,50.03827961538462,5.246401723692309,13,38,0,15
6,51.131639642857145,3.835115710428571,14,38,0,15
7,49.096440454545466,4.181341000909091,11,38,0,15
8,50.84253964285714,2.876792663714286,14,38,0,15
9,49.99267,3.17817705475,12,38,0,15
10,49.142079615384624,5.006123652846155,13,38,0,15
11,51.00516166666667,4.503698046999999,15,38,0,15
12,50.26644857142857,2.485536618785715,14,38,0,15
13,49.520970000000005,3.5207583520999997,10,38,0,15
14,51.12295833333334,5.2484350377333335,15,38,0,15
0,50.53480125000001,5.345131749749999,12,39,0,15
1,49.74420269230769,4.014433461538461,13,39,0,15
2,49.584295000000004,5.1366270112,10,39,0,15
3,50.250569999999996,4.377964139769232,13,39,0,15
4,49.3152075,2.8637287701000003,10,39,0,15
5,50.048174166666676,5.218938691666668,12,39,0,15
6,51.131639642857145,3.835115710428571,14,39,0,15
7,49.096440454545466,4.181341000909091,11,39,0,15
8,50.84253964285714,2.876792663714286,14,39,0,15
9,49.99267,3.17817705475,12,39,0,15
10,49.142079615384624,5.006123652846155,13,39,0,15
11,51.00516166666667,4.503698046999999,15,39,0,15
12,50.26644857142857,2.485536618785715,14,39,0,15
13,49.501835,3.4324861823999995,10,39,0,15
14,51.12295833333334,5.2484350377333335,15,39,0,15
0,50.53480125000001,5.345131749749999,12,40,0,15
1,49.72704115384616,4.018729121769231,13,40,0,15
2,49.584295000000004,5.1366270112,10,40,0,15
3,50.250569999999996,4.377964139769232,13,40,0,15
4,49.196375,2.6166547977,10,40,0,15
5,50.048174166666676,5.218938691666668,12,40,0,15
6,51.131639642857145,3.835115710428571,14,40,0,15
7,49.096440454545466,4.181341000909091,11,40,0,15
8,50.84253964285714,2.876792663714286,14,40,0,15
9,49.99267,3.17817705475,12,40,0,15
10,49.142079615384624,5.006123652846155,13,40,0,15
11,51.00516166666667,4.503698046999999,15,40,0,15
12,50.26644857142857,2.485536618785715,14,40,0,15
13,49.64297750000001,3.6739757964999997,10,40,0,15
14,51.12295833333334,5.2484350377333335,15,40,0,15
0,50.53480125000001,5.345131749749999,12,41,0,15
1,49.73406,4.089410718999999,10,41,0,15
2,49.67033500000001,5.1158517071,10,41,0,15
3,50.250569999999996,4.377964139769232,13,41,0,15
4,49.196375,2.6166547977,10,41,0,15
5,50.03827961538462,5.246401723692309,13,41,0,15
6,51.131639642857145,3.835115710428571,14,41,0,15
7,49.096440454545466,4.181341000909091,11,41,0,15
8,50.84253964285714,2.876792663714286,14,41,0,15
9,49.975762307692314,3.179430607307692,13,41,0,15
10,49.142079615384624,5.006123652846155,13,41,0,15
11,51.00516166666667,4.503698046999999,15,41,0,15
12,50.26644857142857,2.485536618785715,14,41,0,15
13,49.5443540909091,3.5933137320909085,11,41,0,15
14,51.12295833333334,5.2484350377333335,15,41,0,15
0,50.53480125000001,5.345131749749999,12,42,0,15
1,49.745858636363636,4.055933217545454,11,42,0,15
2,49.67033500000001,5.1158517071,10,42,0,15
3,50.250569999999996,4.377964139769232,13,42,0,15
4,49.196375,2.6166547977,10,42,0,15
5,50.03827961538462,5.246401723692309,13,42,0,15
6,51.131639642857145,3.835115710428571,14,42,0,15
7,49.096440454545466,4.181341000909091,11,42,0,15
8,50.84253964285714,2.876792663714286,14,42,0,15
9,49.975762307692314,3.179430607307692,13,42,0,15
10,49.142079615384624,5.006123652846155,13,42,0,15
11,51.00516166666667,4.503698046999999,15,42,0,15
12,50.26644857142857,2.485536618785715,14,42,0,15
13,49.51240500000001,3.5805292849999995,10,42,0,15
14,51.12295833333334,5.2484350377333335,15,42,0,15
0,50.53480125000001,5.345131749749999,12,43,0,15
1,49.74097208333333,4.033953996666667,12,43,0,15
2,49.67033500000001,5.1158517071,10,43,0,15
3,50.250569999999996,4.377964139769232,13,43,0,15
4,49.196375,2.6166547977,10,43,0,15
5,50.03827961538462,5.246401723692309,13,43,0,15
6,51.131639642857145,3.835115710428571,14,43,0,15
7,49.096440454545466,4.181341000909091,11,43,0,15
8,50.84253964285714,2.876792663714286,14,43,0,15
9,49.99267,3.17817705475,12,43,0,15
10,49.142079615384624,5.006123652846155,13,43,0,15
11,51.00516166666667,4.503698046999999,15,43,0,15
12,50.26644857142857,2.485536618785715,14,43,0,15
13,49.520970000000005,3.5207583520999997,10,43,0,15
14,51.12295833333334,5.2484350377333335,15,43,0,15
0,50.53480125000001,5.345131749749999,12,44,0,15
1,49.74420269230769,4.014433461538461,13,44,0,15
2,49.584295000000004,5.1366270112,10,44,0,15
3,50.250569999999996,4.377964139769232,13,44,0,15
4,49.3152075,2.8637287701000003,10,44,0,15
5,50.048174166666676,5.218938691666668,12,44,0,15
6,51.131639642857145,3.835115710428571,14,44,0,15
7,49.096440454545466,4.181341000909091,11,44,0,15
8,50.84253964285714,2.876792663714286,14,44,0,15
9,49.99267,3.17817705475,12,44,0,15
10,49.142079615384624,5.006123652846155,13,44,0,15
11,51.00516166666667,4.503698046999999,15,44,0,15
12,50.26644857142857,2.485536618785715,14,44,0,15
13,49.501835,3.4324861823999995,10,44,0,15
14,51.12295833333334,5.2484350377333335,15,44,0,15
0,50.53480125000001,5.345131749749999,12,45,0,15
1,49.72704115384616,4.018729121769231,13,45,0,15
2,49.584295000000004,5.1366270112,10,45,0,15
3,50.250569999999996,4.377964139769232,13,45,0,15
4,49.196375,2.6166547977,10,45,0,15
5,50.048174166666676,5.218938691666668,12,45,0,15
6,51.131639642857145,3.835115710428571,14,45,0,15
7,49.096440454545466,4.181341000909091,11,45,0,15
8,50.84253964285714,2.876792663714286,14,45,0,15
9,49.99267,3.17817705475,12,45,0,15
10,49.142079615384624,5.006123652846155,13,45,0,15
11,51.00516166666667,4.503698046999999,15,45,0,15
12,50.26644857142857,2.485536618785715,14,45,0,15
13,49.64297750000001,3.6739757964999997,10,45,0,15
14,51.12295833333334,5.2484350377333335,15,45,0,15
0,50.53480125000001,5.345131749749999,12,46,0,15
1,49.73406,4.089410718999999,10,46,0,15
2,49.67033500000001,5.1158517071,10,46,0,15
3,50.250569999999996,4.377964139769232,13,46,0,15
4,49.196375,2.6166547977,10,46,0,15
5,50.03827961538462,5.246401723692309,13,46,0,15
6,51.131639642857145,3.835115710428571,14,46,0,15
7,49.096440454545466,4.181341000909091,11,46,0,15
8,50.84253964285714,2.876792663714286,14,46,0,15
9,49.975762307692314,3.179430607307692,13,46,0,15
10,49.142079615384624,5.006123652846155,13,46,0,15
11,51.00516166666667,4.503698046999999,15,46,0,15
12,50.26644857142857,2.485536618785715,14,46,0,15
13,49.5443540909091,3.5933137320909085,11,46,0,15
14,51.12295833333334,5.2484350377333335,15,46,0,15
0,50.53480125000001,5.345131749749999,12,47,0,15
1,49.745858636363636,4.055933217545454,11,47,0,15
2,49.67033500000001,5.1158517071,10,47,0,15
3,50.250569999999996,4.377964139769232,13,47,0,15
4,49.196375,2.6166547977,10,47,0,15
5,50.03827961538462,5.246401723692309,13,47,0,15
6,51.131639642857145,3.835115710428571,14,47,0,15
7,49.096440454545466,4.181341000909091,11,47,0,15
8,50.84253964285714,2.876792663714286,14,47,0,15
9,49.975762307692314,3.179430607307692,13,47,0,15
10,49.142079615384624,5.006123652846155,13,47,0,15
11,51.00516166666667,4.503698046999999,15,47,0,15
12,50.26644857142857,2.485536618785715,14,47,0,15
13,49.51240500000001,3.5805292849999995,10,47,0,15
14,51.12295833333334,5.2484350377333335,15,47,0,15
0,50.53480125000001,5.345131749749999,12,48,0,15
1,49.74097208333333,4.033953996666667,12,48,0,15
2,49.67033500000001,5.1158517071,10,48,0,15
3,50.250569999999996,4.377964139769232,13,48,0,15
4,49.196375,2.6166547977,10,48,0,15
5,50.03827961538462,5.246401723692309,13,48,0,15
6,51.131639642857145,3.835115710428571,14,48,0,15
7,49.096440454545466,4.181341000909091,11,48,0,15
8,50.84253964285714,2.876792663714286,14,48,0,15
9,49.99267,3.17817705475,12,48,0,15
10,49.142079615384624,5.006123652846155,13,48,0,15
11,51.00516166666667,4.503698046999999,15,48,0,15
12,50.26644857142857,2.485536618785715,14,48,0,15
13,49.520970000000005,3.5207583520999997,10,48,0,15
14,51.12295833333334,5.2484350377333335,15,48,0,15
0,50.53480125000001,5.345131749749999,12,49,0,15
1,49.74420269230769,4.014433461538461,13,49,0,15
2,49.584295000000004,5.1366270112,10,49,0,15
3,50.250569999999996,4.377964139769232,13,49,0,15
4,49.3152075,2.8637287701000003,10,49,0,15
5,50.048174166666676,5.218938691666668,12,49,0,15
6,51.131639642857145,3.835115710428571,14,49,0,15
7,49.096440454545466,4.181341000909091,11,49,0,15
8,50.84253964285714,2.876792663714286,14,49,0,15
9,49.99267,3.17817705475,12,49,0,15
10,49.142079615384624,5.006123652846155,13,49,0,15
11,51.00516166666667,4.503698046999999,15,49,0,15
12,50.26644857142857,2.485536618785715,14,49,0,15
13,49.501835,3.4324861823999995,10,49,0,15
14,51.12295833333334,5.2484350377333335,15,49,0,15
0,50.53480125000001,5.345131749749999,12,50,0,15
1,49.72704115384616,4.018729121769231,13,50,0,15
2,49.584295000000004,5.1366270112,10,50,0,15
3,50.250569999999996,4.377964139769232,13,50,0,15
4,49.196375,2.6166547977,10,50,0,15
5,50.048174166666676,5.218938691666668,12,50,0,15
6,51.131639642857145,3.835115710428571,14,50,0,15
7,49.096440454545466,4.181341000909091,11,50,0,15
8,50.84253964285714,2.876792663714286,14,50,0,15
9,49.99267,3.17817705475,12,50,0,15
10,49.142079615384624,5.006123652846155,13,50,0,15
11,51.00516166666667,4.503698046999999,15,50,0,15
12,50.26644857142857,2.485536618785715,14,50,0,15
13,49.64297750000001,3.6739757964999997,10,50,0,15
14,51.12295833333334,5.2484350377333335,15,50,0,15
0,50.53480125000001,5.345131749749999,12,51,0,15
1,49.73406,4.089410718999999,10,51,0,15
2,49.67033500000001,5.1158517071,10,51,0,15
3,50.250569999999996,4.377964139769232,13,51,0,15
4,49.196375,2.6166547977,10,51,0,15
5,50.03827961538462,5.246401723692309,13,51,0,15
6,51.131639642857145,3.835115710428571,14,51,0,15
7,49.096440454545466,4.181341000909091,11,51,0,15
8,50.84253964285714,2.876792663714286,14,51,0,15
9,49.975762307692314,3.179430607307692,13,51,0,15
10,49.142079615384624,5.006123652846155,13,51,0,15
11,51.00516166666667,4.503698046999999,15,51,0,15
12,50.26644857142857,2.485536618785715,14,51,0,15
13,49.5443540909091,3.5933137320909085,11,51,0,15
14,51.12295833333334,5.2484350377333335,15,51,0,15
0,50.53480125000001,5.345131749749999,12,52,0,15
1,49.745858636363636,4.055933217545454,11,52,0,15
2,49.67033500000001,5.1158517071,10,52,0,15
3,50.250569999999996,4.377964139769232,13,52,0,15
4,49.196375,2.6166547977,10,52,0,15
5,50.03827961538462,5.246401723692309,13,52,0,15
6,51.131639642857145,3.835115710428571,14,52,0,15
7,49.096440454545466,4.181341000909091,11,52,0,15
8,50.84253964285714,2.876792663714286,14,52,0,15
9,49.975762307692314,3.179430607307692,13,52,0,15
10,49.142079615384624,5.006123652846155,13,52,0,15
11,51.00516166666667,4.503698046999999,15,52,0,15
12,50.26644857142857,2.485536618785715,14,52,0,15
13,49.51240500000001,3.5805292849999995,10,52,0,15
14,51.12295833333334,5.2484350377333335,15,52,0,15
0,50.53480125000001,5.345131749749999,12,53,0,15
1,49.74097208333333,4.033953996666667,12,53,0,15
2,49.67033500000001,5.1158517071,10,53,0,15
3,50.250569999999996,4.377964139769232,13,53,0,15
4,49.196375,2.6166547977,10,53,0,15
5,50.03827961538462,5.246401723692309,13,53,0,15
6,51.131639642857145,3.835115710428571,14,53,0,15
7,49.096440454545466,4.181341000909091,11,53,0,15
8,50.84253964285714,2.876792663714286,14,53,0,15
9,49.99267,3.17817705475,12,53,0,15
10,49.142079615384624,5.006123652846155,13,53,0,15
11,51.00516166666667,4.503698046999999,15,53,0,15
12,50.26644857142857,2.485536618785715,14,53,0,15
13,49.520970000000005,3.5207583520999997,10,53,0,15
14,51.12295833333334,5.2484350377333335,15,53,0,15
0,50.53480125000001,5.345131749749999,12,54,0,15
1,49.74420269230769,4.014433461538461,13,54,0,15
2,49.584295000000004,5.1366270112,10,54,0,15
3,50.250569999999996,4.377964139769232,13,54,0,15
4,49.3152075,2.8637287701000003,10,54,0,15
5,50.048174166666676,5.218938691666668,12,54,0,15
6,51.131639642857145,3.835115710428571,14,54,0,15
7,49.096440454545466,4.181341000909091,11,54,0,15
8,50.84253964285714,2.876792663714286,14,54,0,15
9,49.99267,3.17817705475,12,54,0,15
10,49.142079615384624,5.006123652846155,13,54,0,15
11,51.00516166666667,4.503698046999999,15,54,0,15
12,50.26644857142857,2.485536618785715,14,54,0,15
13,49.501835,3.4324861823999995,10,54,0,15
14,51.12295833333334,5.2484350377333335,15,54,0,15
0,50.53480125000001,5.345131749749999,12,55,0,15
1,49.72704115384616,4.018729121769231,13,55,0,15
2,49.584295000000004,5.1366270112,10,55,0,15
3,50.250569999999996,4.377964139769232,13,55,0,15
4,49.196375,2.6166547977,10,55,0,15
5,50.048174166666676,5.218938691666668,12,55,0,15
6,51.131639642857145,3.835115710428571,14,55,0,15
7,49.096440454545466,4.181341000909091,11,55,0,15
8,50.84253964285714,2.876792663714286,14,55,0,15
9,49.99267,3.17817705475,12,55,0,15
10,49.142079615384624,5.006123652846155,13,55,0,15
11,51.00516166666667,4.503698046999999,15,55,0,15
12,50.26644857142857,2.485536618785715,14,55,0,15
13,49.64297750000001,3.6739757964999997,10,55,0,15
14,51.12295833333334,5.2484350377333335,15,55,0,15
0,50.53480125000001,5.345131749749999,12,56,0,15
1,49.73406,4.089410718999999,10,56,0,15
2,49.67033500000001,5.1158517071,10,56,0,15
3,50.250569999999996,4.377964139769232,13,56,0,15
4,49.196375,2.6166547977,10,56,0,15
5,50.03827961538462,5.246401723692309,13,56,0,15
6,51.131639642857145,3.835115710428571,14,56,0,15
7,49.096440454545466,4.181341000909091,11,56,0,15
8,50.84253964285714,2.876792663714286,14,56,0,15
9,49.975762307692314,3.179430607307692,13,56,0,15
10,49.142079615384624,5.006123652846155,13,56,0,15
11,51.00516166666667,4.503698046999999,15,56,0,15
12,50.26644857142857,2.485536618785715,14,56,0,15
13,49.5443540909091,3.5933137320909085,11,56,0,15
14,51.12295833333334,5.2484350377333335,15,56,0,15
0,50.53480125000001,5.345131749749999,12,57,0,15
1,49.745858636363636,4.055933217545454,11,57,0,15
2,49.67033500000001,5.1158517071,10,57,0,15
3,50.250569999999996,4.377964139769232,13,57,0,15
4,49.196375,2.6166547977,10,57,0,15
5,50.03827961538462,5.246401723692309,13,57,0,15
6,51.131639642857145,3.835115710428571,14,57,0,15
7,49.096440454545466,4.181341000909091,11,57,0,15
8,50.84253964285714,2.876792663714286,14,57,0,15
9,49.975762307692314,3.179430607307692,13,57,0,15
10,49.142079615384624,5.006123652846155,13,57,0,15
11,51.00516166666667,4.503698046999999,15,57,0,15
12,50.26644857142857,2.485536618785715,14,57,0,15
13,49.51240500000001,3.5805292849999995,10,57,0,15
14,51.12295833333334,5.2484350377333335,15,57,0,15
0,50.53480125000001,5.345131749749999,12,58,0,15
1,49.74097208333333,4.033953996666667,12,58,0,15
2,49.67033500000001,5.1158517071,10,58,0,15
3,50.250569999999996,4.377964139769232,13,58,0,15
4,49.196375,2.6166547977,10,58,0,15
5,50.03827961538462,5.246401723692309,13,58,0,15
6,51.131639642857145,3.835115710428571,14,58,0,15
7,49.096440454545466,4.181341000909091,11,58,0,15
8,50.84253964285714,2.876792663714286,14,58,0,15
9,49.99267,3.17817705475,12,58,0,15
10,49.142079615384624,5.006123652846155,13,58,0,15
11,51.00516166666667,4.503698046999999,15,58,0,15
12,50.26644857142857,2.485536618785715,14,58,0,15
13,49.520970000000005,3.5207583520999997,10,58,0,15
14,51.12295833333334,5.2484350377333335,15,58,0,15
0,50.53480125000001,5.345131749749999,12,59,0,15
1,49.74420269230769,4.014433461538461,13,59,0,15
2,49.584295000000004,5.1366270112,10,59,0,15
3,50.250569999999996,4.377964139769232,13,59,0,15
4,49.3152075,2.8637287701000003,10,59,0,15
5,50.048174166666676,5.218938691666668,12,59,0,15
6,51.131639642857145,3.835115710428571,14,59,0,15
7,49.096440454545466,4.181341000909091,11,59,0,15
8,50.84253964285714,2.876792663714286,14,59,0,15
9,49.99267,3.17817705475,12,59,0,15
10,49.142079615384624,5.006123652846155,13,59,0,15
11,51.00516166666667,4.503698046999999,15,59,0,15
12,50.26644857142857,2.485536618785715,14,59,0,15
13,49.501835,3.4324861823999995,10,59,0,15
14,51.12295833333334,5.2484350377333335,15,59,0,15
0,50.53480125000001,5.345131749749999,12,60,0,15
1,49.72704115384616,4.018729121769231,13,60,0,15
2,49.584295000000004,5.1366270112,10,60,0,15
3,50.250569999999996,4.377964139769232,13,60,0,15
4,49.196375,2.6166547977,10,60,0,15
5,50.048174166666676,5.218938691666668,12,60,0,15
6,51.131639642857145,3.835115710428571,14,60,0,15
7,49.096440454545466,4.181341000909091,11,60,0,15
8,50.84253964285714,2.876792663714286,14,60,0,15
9,49.99267,3.17817705475,12,60,0,15
10,49.142079615384624,5.006123652846155,13,60,0,15
11,51.00516166666667,4.503698046999999,15,60,0,15
12,50.26644857142857,2.485536618785715,14,60,0,15
13,49.64297750000001,3.6739757964999997,10,60,0,15
14,51.12295833333334,5.2484350377333335,15,60,0,15
0,50.53480125000001,5.345131749749999,12,61,0,15
1,49.73406,4.089410718999999,10,61,0,15
2,49.67033500000001,5.1158517071,10,61,0,15
3,50.250569999999996,4.377964139769232,13,61,0,15
4,49.196375,2.6166547977,10,61,0,15
5,50.03827961538462,5.246401723692309,13,61,0,15
6,51.131639642857145,3.835115710428571,14,61,0,15
7,49.096440454545466,4.181341000909091,11,61,0,15
8,50.84253964285714,2.876792663714286,14,61,0,15
9,49.975762307692314,3.179430607307692,13,61,0,15
10,49.142079615384624,5.006123652846155,13,61,0,15
11,51.00516166666667,4.503698046999999,15,61,0,15
12,50.26644857142857,2.485536618785715,14,61,0,15
13,49.5443540909091,3.5933137320909085,11,61,0,15
14,51.12295833333334,5.2484350377333335,15,61,0,15
0,50.53480125000001,5.345131749749999,12,62,0,15
1,49.745858636363636,4.055933217545454,11,62,0,15
2,49.67033500000001,5.1158517071,10,62,0,15
3,50.250569999999996,4.377964139769232,13,62,0,15
4,49.196375,2.6166547977,10,62,0,15
5,50.03827961538462,5.246401723692309,13,62,0,15
6,51.131639642857145,3.835115710428571,14,62,0,15
7,49.096440454545466,4.181341000909091,11,62,0,15
8,50.84253964285714,2.876792663714286,14,62,0,15
9,49.975762307692314,3.179430607307692,13,62,0,15
10,49.142079615384624,5.006123652846155,13,62,0,15
11,51.00516166666667,4.503698046999999,15,62,0,15
12,50.26644857142857,2.485536618785715,14,62,0,15
13,49.51240500000001,3.5805292849999995,10,62,0,15
14,51.12295833333334,5.2484350377333335,15,62,0,15
0,50.53480125000001,5.345131749749999,12,63,0,15
1,49.74097208333333,4.033953996666667,12,63,0,15
2,49.67033500000001,5.1158517071,10,63,0,15
3,50.250569999999996,4.377964139769232,13,63,0,15
4,49.196375,2.6166547977,10,63,0,15
5,50.03827961538462,5.246401723692309,13,63,0,15
6,51.131639642857145,3.835115710428571,14,63,0,15
7,49.096440454545466,4.181341000909091,11,63,0,15
8,50.84253964285714,2.876792663714286,14,63,0,15
9,49.99267,3.17817705475,12,63,0,15
10,49.142079615384624,5.006123652846155,13,63,0,15
11,51.00516166666667,4.503698046999999,15,63,0,15
12,50.26644857142857,2.485536618785715,14,63,0,15
13,49.520970000000005,3.5207583520999997,10,63,0,15
14,51.12295833333334,5.2484350377333335,15,63,0,15
0,50.53480125000001,5.345131749749999,12,64,0,15
1,49.74420269230769,4.014433461538461,13,64,0,15
2,49.584295000000004,5.1366270112,10,64,0,15
3,50.250569999999996,4.377964139769232,13,64,0,15
4,49.3152075,2.8637287701000003,10,64,0,15
5,50.048174166666676,5.218938691666668,12,64,0,15
6,51.131639642857145,3.835115710428571,14,64,0,15
7,49.096440454545466,4.181341000909091,11,64,0,15
8,50.84253964285714,2.876792663714286,14,64,0,15
9,49.99267,3.17817705475,12,64,0,15
10,49.142079615384624,5.006123652846155,13,64,0,15
11,51.00516166666667,4.503698046999999,15,64,0,15
12,50.26644857142857,2.485536618785715,14,64,0,15
13,49.501835,3.4324861823999995,10,64,0,15
14,51.12295833333334,5.2484350377333335,15,64,0,15
0,50.53480125000001,5.345131749749999,12,65,0,15
1,49.72704115384616,4.018729121769231,13,65,0,15
2,49.584295000000004,5.1366270112,10,65,0,15
3,50.250569999999996,4.377964139769232,13,65,0,15
4,49.196375,2.6166547977,10,65,0,15
5,50.048174166666676,5.218938691666668,12,65,0,15
6,51.131639642857145,3.835115710428571,14,65,0,15
7,49.096440454545466,4.181341000909091,11,65,0,15
8,50.84253964285714,2.876792663714286,14,65,0,15
9,49.99267,3.17817705475,12,65,0,15
10,49.142079615384624,5.006123652846155,13,65,0,15
11,51.00516166666667,4.503698046999999,15,65,0,15
12,50.26644857142857,2.485536618785715,14,65,0,15
13,49.64297750000001,3.6739757964999997,10,65,0,15
14,51.12295833333334,5.2484350377333335,15,65,0,15
0,50.53480125000001,5.345131749749999,12,66,0,15
1,49.73406,4.089410718999999,10,66,0,15
2,49.67033500000001,5.1158517071,10,66,0,15
3,50.250569999999996,4.377964139769232,13,66,0,15
4,49.196375,2.6166547977,10,66,0,15
5,50.03827961538462,5.246401723692309,13,66,0,15
6,51.131639642857145,3.835115710428571,14,66,0,15
7,49.096440454545466,4.181341000909091,11,66,0,15
8,50.84253964285714,2.876792663714286,14,66,0,15
9,49.975762307692314,3.179430607307692,13,66,0,15
10,49.142079615384624,5.006123652846155,13,66,0,15
11,51.00516166666667,4.503698046999999,15,66,0,15
12,50.26644857142857,2.485536618785715,14,66,0,15
13,49.5443540909091,3.5933137320909085,11,66,0,15
14,51.12295833333334,5.2484350377333335,15,66,0,15
0,50.53480125000001,5.345131749749999,12,67,0,15
1,49.745858636363636,4.055933217545454,11,67,0,15
2,49.67033500000001,5.1158517071,10,67,0,15
3,50.250569999999996,4.377964139769232,13,67,0,15
4,49.196375,2.6166547977,10,67,0,15
5,50.03827961538462,5.246401723692309,13,67,0,15
6,51.131639642857145,3.835115710428571,14,67,0,15
7,49.096440454545466,4.181341000909091,11,67,0,15
8,50.84253964285714,2.876792663714286,14,67,0,15
9,49.975762307692314,3.179430607307692,13,67,0,15
10,49.142079615384624,5.006123652846155,13,67,0,15
11,51.00516166666667,4.503698046999999,15,67,0,15
12,50.26644857142857,2.485536618785715,14,67,0,15
13,49.51240500000001,3.5805292849999995,10,67,0,15
14,51.12295833333334,5.2484350377333335,15,67,0,15
0,50.53480125000001,5.345131749749999,12,68,0,15
1,49.74097208333333,4.033953996666667,12,68,0,15
2,49.67033500000001,5.1158517071,10,68,0,15
3,50.250569999999996,4.377964139769232,13,68,0,15
4,49.196375,2.6166547977,10,68,0,15
5,50.03827961538462,5.246401723692309,13,68,0,15
6,51.131639642857145,3.835115710428571,14,68,0,15
7,49.096440454545466,4.181341000909091,11,68,0,15
8,50.84253964285714,2.876792663714286,14,68,0,15
9,49.99267,3.17817705475,12,68,0,15
10,49.142079615384624,5.006123652846155,13,68,0,15
11,51.00516166666667,4.503698046999999,15,68,0,15
12,50.26644857142857,2.485536618785715,14,68,0,15
13,49.520970000000005,3.5207583520999997,10,68,0,15
14,51.12295833333334,5.2484350377333335,15,68,0,15
0,50.19025333333334,4.1360148101666665,12,0,0,16
1,50.37855541666667,3.8102718669166666,12,0,0,16
2,50.321276250000004,4.085383972,12,0,0,16
3,49.974347083333335,4.070110006416666,12,0,0,16
4,50.03852625000001,4.4535630690833345,12,0,0,16
5,50.54485541666667,4.5539804275,12,0,0,16
6,50.02879916666668,4.42882653,12,0,0,16
7,49.94120333333334,4.166517560583334,12,0,0,16
8,50.118486666666676,3.471409521833333,12,0,0,16
9,50.33024083333333,4.24164491425,12,0,0,16
10,50.025101250000006,4.337956459166667,12,0,0,16
11,50.232695000000014,3.896112739833333,12,0,0,16
12,50.24188818181819,3.866201191636364,11,0,0,16
13,49.97551545454546,4.586000588454545,11,0,0,16
14,50.047126818181816,3.8895884648181824,11,0,0,16
15,50.42270181818182,3.897813440909091,11,0,0,16
0,50.192319999999995,4.826840076888889,9,1,0,16
1,50.82382892857142,2.861442455357143,14,1,0,16
2,51.02302277777777,4.353543867222221,9,1,0,16
3,49.55512,3.7421503754,10,1,0,16
4,50.191054615384616,5.061216538461538,13,1,0,16
5,51.018393214285716,5.071790170857144,14,1,0,16
6,49.722142222222224,5.1904860242222215,9,1,0,16
7,49.27578785714286,4.172089332928571,14,1,0,16
8,49.96795750000001,2.704605053357143,14,1,0,16
9,50.845739642857154,5.065722215571428,14,1,0,16
10,49.461972777777774,4.778718660777778,9,1,0,16
11,50.10970611111111,3.4485743455555555,9,1,0,16
12,50.27593944444445,2.743778770111111,9,1,0,16
13,49.398116428571434,5.070393597214286,14,1,0,16
14,49.52804884615386,3.013367366230769,13,1,0,16
15,51.10490214285715,3.9102838074999995,14,1,0,16
0,50.179439230769226,4.614220242461538,13,2,0,16
1,50.86503923076923,2.832973093384616,13,2,0,16
2,51.05584307692308,4.364819106538461,13,2,0,16
3,49.593946785714294,3.8285902985714277,14,2,0,16
4,50.295451250000006,5.343234152166666,12,2,0,16
5,51.154178928571426,5.1933574315,14,2,0,16
6,49.707747777777776,5.319895397111111,9,2,0,16
7,49.17122384615384,4.182803534846154,13,2,0,16
8,49.97219777777778,3.043907912111111,9,2,0,16
9,50.781285,5.235952686599999,10,2,0,16
10,49.47724,4.749903416699999,10,2,0,16
11,50.14333250000001,3.509895574500001,14,2,0,16
12,50.36159727272727,2.5077955431818184,11,2,0,16
13,49.13167833333334,5.159013767333333,9,2,0,16
14,49.25731583333333,2.7206809800000005,12,2,0,16
15,51.128374166666674,3.763506818833333,12,2,0,16
0,50.15368964285714,4.5978627732142865,14,3,0,16
1,50.86503923076923,2.832973093384616,13,3,0,16
2,51.094084285714295,4.349560687357143,14,3,0,16
3,49.60135214285714,3.887933787928571,14,3,0,16
4,50.295451250000006,5.343234152166666,12,3,0,16
5,51.154178928571426,5.1933574315,14,3,0,16
6,49.89370333333333,5.392354254222223,9,3,0,16
7,49.10909083333333,4.129285681,12,3,0,16
8,49.86583041666666,2.9687664395,12,3,0,16
9,50.781285,5.235952686599999,10,3,0,16
